SalesOrderLineKey,ResellerKey,CustomerKey,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,SalesTerritoryKey,Order Quantity,Unit Price,Extended Amount,Product Standard Cost,Total Product Cost,Sales Amount,Unit Price Discount Pct,CurrencyKey
61615002,-1,15197,477,20191207,20191217,20191214,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
61646002,-1,26321,477,20191207,20191217,20191214,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
61723002,-1,13328,477,20191208,20191218,20191215,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
61743002,-1,13708,477,20191209,20191219,20191216,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
61750001,-1,11748,477,20191209,20191219,20191216,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
61851002,-1,19874,477,20191210,20191220,20191217,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
61873002,-1,17374,477,20191211,20191221,20191218,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
61918002,-1,17116,477,20191211,20191221,20191218,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
61946002,-1,17374,477,20191212,20191222,20191219,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
61990001,-1,13289,477,20191213,20191223,20191220,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
61991003,-1,27633,477,20191213,20191223,20191220,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62013003,-1,22234,477,20191213,20191223,20191220,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62044002,-1,14370,477,20191214,20191224,20191221,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62045002,-1,14091,477,20191214,20191224,20191221,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62112001,-1,24627,477,20191215,20191225,20191222,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62115004,-1,21726,477,20191215,20191225,20191222,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62130002,-1,22117,477,20191215,20191225,20191222,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62148003,-1,22247,477,20191215,20191225,20191222,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62190002,-1,16247,477,20191216,20191226,20191223,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62194001,-1,13350,477,20191216,20191226,20191223,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62198002,-1,19801,477,20191216,20191226,20191223,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62208006,-1,13206,477,20191216,20191226,20191223,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62255002,-1,15859,477,20191217,20191227,20191224,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62258001,-1,13201,477,20191217,20191227,20191224,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62360001,-1,27230,477,20191219,20191229,20191226,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62388003,-1,12177,477,20191219,20191229,20191226,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62489002,-1,12203,477,20191221,20191231,20191228,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62609002,-1,16247,477,20191223,20200102,20191230,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62662002,-1,16950,477,20191224,20200103,20191231,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62685004,-1,16873,477,20191224,20200103,20191231,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62715001,-1,13423,477,20191225,20200104,20200101,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62717001,-1,29267,477,20191225,20200104,20200101,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62745003,-1,16220,477,20191225,20200104,20200101,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62746003,-1,19884,477,20191225,20200104,20200101,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62781002,-1,15536,477,20191226,20200105,20200102,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62782001,-1,25016,477,20191226,20200105,20200102,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62783001,-1,26270,477,20191226,20200105,20200102,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62784001,-1,25209,477,20191226,20200105,20200102,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62785001,-1,26474,477,20191226,20200105,20200102,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62803004,-1,22128,477,20191226,20200105,20200102,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62853003,-1,22118,477,20191227,20200106,20200103,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62868003,-1,19704,477,20191227,20200106,20200103,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62875002,-1,11223,477,20191228,20200107,20200104,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62896003,-1,11300,477,20191228,20200107,20200104,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62901001,-1,12182,477,20191228,20200107,20200104,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
62968001,-1,25349,477,20191229,20200108,20200105,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
63084001,-1,27061,477,20191231,20200110,20200107,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
63311001,-1,25147,477,20200101,20200111,20200108,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
63312001,-1,24665,477,20200101,20200111,20200108,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
63378002,-1,14077,477,20200102,20200112,20200109,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
63401003,-1,17422,477,20200102,20200112,20200109,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
63429002,-1,11211,477,20200103,20200113,20200110,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
63449001,-1,12959,477,20200103,20200113,20200110,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
63497001,-1,11185,477,20200104,20200114,20200111,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
63575001,-1,14661,477,20200105,20200115,20200112,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
63577004,-1,23083,477,20200105,20200115,20200112,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
63681003,-1,13460,477,20200106,20200116,20200113,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
63709002,-1,14566,477,20200107,20200117,20200114,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
63849003,-1,22100,477,20200109,20200119,20200116,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
63900002,-1,14244,477,20200110,20200120,20200117,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
63905001,-1,11185,477,20200110,20200120,20200117,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
63927004,-1,16000,477,20200110,20200120,20200117,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
63965002,-1,11724,477,20200111,20200121,20200118,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
63967001,-1,24755,477,20200111,20200121,20200118,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
63968003,-1,21745,477,20200111,20200121,20200118,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
63970003,-1,23458,477,20200111,20200121,20200118,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
63997002,-1,11631,477,20200112,20200122,20200119,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
64021002,-1,12074,477,20200112,20200122,20200119,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
64083002,-1,14480,477,20200113,20200123,20200120,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
64085001,-1,13231,477,20200113,20200123,20200120,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
64087001,-1,12140,477,20200113,20200123,20200120,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
64178001,-1,11501,477,20200115,20200125,20200122,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
64201002,-1,13758,477,20200115,20200125,20200122,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
64236002,-1,13660,477,20200115,20200125,20200122,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
64269001,-1,26806,477,20200116,20200126,20200123,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
64329002,-1,26318,477,20200117,20200127,20200124,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
64355003,-1,16098,477,20200117,20200127,20200124,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
64367002,-1,26640,477,20200117,20200127,20200124,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
64417004,-1,11300,477,20200118,20200128,20200125,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
64481001,-1,14904,477,20200119,20200129,20200126,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
64485001,-1,24939,477,20200119,20200129,20200126,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
64601005,-1,24664,477,20200120,20200130,20200127,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
64650003,-1,17539,477,20200121,20200131,20200128,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
64746002,-1,17338,477,20200123,20200202,20200130,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
64748001,-1,16959,477,20200123,20200202,20200130,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
64813002,-1,15478,477,20200124,20200203,20200131,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
64817001,-1,26269,477,20200124,20200203,20200131,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
64819001,-1,24487,477,20200124,20200203,20200131,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
64875001,-1,25885,477,20200125,20200204,20200201,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
64912002,-1,14906,477,20200126,20200205,20200202,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
65015003,-1,22268,477,20200127,20200206,20200203,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
65042002,-1,14084,477,20200128,20200207,20200204,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
65348002,-1,15008,477,20200130,20200209,20200206,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
65351001,-1,13491,477,20200130,20200209,20200206,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
65473002,-1,13423,477,20200201,20200211,20200208,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
65477001,-1,11740,477,20200201,20200211,20200208,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
65499003,-1,22373,477,20200201,20200211,20200208,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
65519002,-1,12969,477,20200202,20200212,20200209,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
65520002,-1,11711,477,20200202,20200212,20200209,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
65582001,-1,24322,477,20200203,20200213,20200210,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
65583001,-1,13206,477,20200203,20200213,20200210,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
65628002,-1,11212,477,20200204,20200214,20200211,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
65650002,-1,12147,477,20200204,20200214,20200211,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
65652002,-1,13268,477,20200204,20200214,20200211,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
65694002,-1,12944,477,20200205,20200215,20200212,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
65696001,-1,14611,477,20200205,20200215,20200212,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
65702001,-1,11176,477,20200205,20200215,20200212,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
65724003,-1,17037,477,20200205,20200215,20200212,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
65826001,-1,15564,477,20200207,20200217,20200214,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
65828002,-1,13303,477,20200207,20200217,20200214,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
65881001,-1,11498,477,20200208,20200218,20200215,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
65898002,-1,11869,477,20200208,20200218,20200215,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
65908002,-1,26177,477,20200208,20200218,20200215,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
65909001,-1,29229,477,20200208,20200218,20200215,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
65973001,-1,13290,477,20200209,20200219,20200216,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
65975001,-1,11300,477,20200209,20200219,20200216,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
66108001,-1,13330,477,20200211,20200221,20200218,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
66141002,-1,22765,477,20200211,20200221,20200218,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
66187004,-1,17400,477,20200212,20200222,20200219,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
66228002,-1,11823,477,20200213,20200223,20200220,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
66229001,-1,13197,477,20200213,20200223,20200220,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
66286001,-1,27019,477,20200214,20200224,20200221,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
66296003,-1,19640,477,20200214,20200224,20200221,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
66339001,-1,14458,477,20200215,20200225,20200222,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
66341001,-1,26180,477,20200215,20200225,20200222,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
66363002,-1,14459,477,20200215,20200225,20200222,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
66375002,-1,11502,477,20200216,20200226,20200223,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
66392001,-1,24825,477,20200216,20200226,20200223,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
66393001,-1,26495,477,20200216,20200226,20200223,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
66394001,-1,29213,477,20200216,20200226,20200223,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
66424003,-1,21622,477,20200216,20200226,20200223,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
66460001,-1,13466,477,20200217,20200227,20200224,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
66526002,-1,16717,477,20200218,20200228,20200225,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
66595001,-1,13751,477,20200219,20200229,20200226,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
66597001,-1,25070,477,20200219,20200229,20200226,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
66726002,-1,18925,477,20200221,20200302,20200228,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
66739004,-1,13358,477,20200221,20200302,20200228,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
66795001,-1,16771,477,20200222,20200303,20200229,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
66797002,-1,12166,477,20200222,20200303,20200229,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
66902001,-1,16149,477,20200224,20200305,20200302,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
66969001,-1,28779,477,20200225,20200306,20200303,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
66988003,-1,19554,477,20200225,20200306,20200303,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
67164001,-1,11300,477,20200228,20200309,20200306,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
67185003,-1,13270,477,20200228,20200309,20200306,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
67224002,-1,13175,477,20200229,20200310,20200307,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
67225002,-1,13198,477,20200229,20200310,20200307,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
67230002,-1,21318,477,20200229,20200310,20200307,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
67363002,-1,11507,477,20200301,20200311,20200308,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
67366002,-1,12061,477,20200301,20200311,20200308,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
67378004,-1,14566,477,20200301,20200311,20200308,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
67419001,-1,11203,477,20200302,20200312,20200309,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
67438002,-1,13988,477,20200302,20200312,20200309,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
67457004,-1,18237,477,20200302,20200312,20200309,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
67512002,-1,15402,477,20200303,20200313,20200310,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
67520002,-1,19147,477,20200303,20200313,20200310,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
67540003,-1,17385,477,20200303,20200313,20200310,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
67544003,-1,22267,477,20200303,20200313,20200310,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
67602001,-1,26176,477,20200304,20200314,20200311,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
67614003,-1,16649,477,20200304,20200314,20200311,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
67664002,-1,15761,477,20200305,20200315,20200312,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
67665001,-1,12964,477,20200305,20200315,20200312,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
67711005,-1,12202,477,20200306,20200316,20200313,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
67713001,-1,16479,477,20200306,20200316,20200313,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
67721001,-1,24625,477,20200306,20200316,20200313,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
67793002,-1,15468,477,20200307,20200317,20200314,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
67799002,-1,29259,477,20200307,20200317,20200314,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
67868001,-1,11200,477,20200308,20200318,20200315,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
67923001,-1,26730,477,20200309,20200319,20200316,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
67926001,-1,13199,477,20200309,20200319,20200316,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
68045001,-1,24744,477,20200311,20200321,20200318,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
68117001,-1,11330,477,20200312,20200322,20200319,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
68138003,-1,14605,477,20200312,20200322,20200319,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
68143003,-1,20209,477,20200312,20200322,20200319,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
68343002,-1,11500,477,20200316,20200326,20200323,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
68358002,-1,15526,477,20200316,20200326,20200323,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
68366004,-1,21732,477,20200316,20200326,20200323,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
68496001,-1,12074,477,20200318,20200328,20200325,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
68566001,-1,15488,477,20200319,20200329,20200326,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
68567001,-1,14341,477,20200319,20200329,20200326,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
68624002,-1,11253,477,20200320,20200330,20200327,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
68646003,-1,11131,477,20200320,20200330,20200327,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
68648001,-1,24975,477,20200320,20200330,20200327,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
68660003,-1,11251,477,20200320,20200330,20200327,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
68761001,-1,13936,477,20200322,20200401,20200329,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
68844001,-1,27215,477,20200323,20200402,20200330,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
68909002,-1,12182,477,20200324,20200403,20200331,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
68910001,-1,12970,477,20200324,20200403,20200331,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
68974001,-1,11922,477,20200325,20200404,20200401,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
68978001,-1,11262,477,20200325,20200404,20200401,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
69042002,-1,15378,477,20200326,20200405,20200402,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
69046001,-1,24682,477,20200326,20200405,20200402,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
69109002,-1,16096,477,20200327,20200406,20200403,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
69186002,-1,15866,477,20200328,20200407,20200404,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
69187002,-1,13285,477,20200328,20200407,20200404,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
69233003,-1,27075,477,20200328,20200407,20200404,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
69267002,-1,15244,477,20200329,20200408,20200405,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
69301003,-1,15201,477,20200329,20200408,20200405,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
69340003,-1,28261,477,20200330,20200409,20200406,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
69597002,-1,12959,477,20200331,20200410,20200407,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
69599001,-1,12140,477,20200331,20200410,20200407,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
69817001,-1,25433,477,20200403,20200413,20200410,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
69819001,-1,24647,477,20200403,20200413,20200410,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
69837004,-1,19830,477,20200403,20200413,20200410,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
69884002,-1,16089,477,20200404,20200414,20200411,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
69886002,-1,15872,477,20200404,20200414,20200411,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
69890001,-1,24986,477,20200404,20200414,20200411,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
69908003,-1,16646,477,20200404,20200414,20200411,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
69930003,-1,15391,477,20200404,20200414,20200411,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
69965002,-1,11276,477,20200405,20200415,20200412,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
69966001,-1,11277,477,20200405,20200415,20200412,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
70113002,-1,14658,477,20200407,20200417,20200414,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
70188001,-1,25196,477,20200408,20200418,20200415,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
70190001,-1,29231,477,20200408,20200418,20200415,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
70269002,-1,12919,477,20200409,20200419,20200416,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
70331001,-1,13936,477,20200410,20200420,20200417,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
70350003,-1,19844,477,20200410,20200420,20200417,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
70400001,-1,24637,477,20200411,20200421,20200418,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
70441002,-1,21710,477,20200411,20200421,20200418,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
70482003,-1,13096,477,20200412,20200422,20200419,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
70545001,-1,12166,477,20200413,20200423,20200420,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
70568004,-1,13851,477,20200413,20200423,20200420,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
70691001,-1,15172,477,20200415,20200425,20200422,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
70774002,-1,14359,477,20200416,20200426,20200423,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
70775002,-1,12158,477,20200416,20200426,20200423,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
70811003,-1,20546,477,20200416,20200426,20200423,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
70891002,-1,13290,477,20200418,20200428,20200425,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
70897001,-1,12964,477,20200418,20200428,20200425,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
70915003,-1,18961,477,20200418,20200428,20200425,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
70984002,-1,18826,477,20200419,20200429,20200426,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
71044001,-1,25340,477,20200420,20200430,20200427,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
71058003,-1,16124,477,20200420,20200430,20200427,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
71117001,-1,14586,477,20200421,20200501,20200428,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
71168001,-1,26456,477,20200422,20200502,20200429,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
71207003,-1,17656,477,20200422,20200502,20200429,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
71246005,-1,13096,477,20200423,20200503,20200430,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
71251003,-1,19855,477,20200423,20200503,20200430,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
71377001,-1,11276,477,20200425,20200505,20200502,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
71378001,-1,11287,477,20200425,20200505,20200502,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
71420003,-1,17861,477,20200425,20200505,20200502,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
71614003,-1,21727,477,20200428,20200508,20200505,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
71645001,-1,26073,477,20200429,20200509,20200506,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
71647001,-1,24258,477,20200429,20200509,20200506,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
71672003,-1,18951,477,20200429,20200509,20200506,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
71681003,-1,28069,477,20200429,20200509,20200506,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
71720002,-1,15157,477,20200430,20200510,20200507,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
71721001,-1,11861,477,20200430,20200510,20200507,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
71722001,-1,26716,477,20200430,20200510,20200507,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
71971001,-1,23681,477,20200501,20200511,20200508,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
71973003,-1,20519,477,20200501,20200511,20200508,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
72018002,-1,13707,477,20200502,20200512,20200509,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
72054003,-1,18362,477,20200502,20200512,20200509,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
72087001,-1,24639,477,20200503,20200513,20200510,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
72172002,-1,24759,477,20200504,20200514,20200511,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
72211002,-1,11331,477,20200505,20200515,20200512,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
72238002,-1,16125,477,20200505,20200515,20200512,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
72300001,-1,23827,477,20200506,20200516,20200513,6,1,4.99,4.99,1.8663,1.8663,4.99,0,19
